original_source_path,original_source_location,matched_name,context_excerpt
summary/2024/RussianCyber.pdf,"{""page"": 14}",Cadet Blizzard,ILITARY HACKING GROUPS EVERY 10TH UAC-0010 (Armageddon) UAC-0002 (Sandworm) UAC-0028 (APT28) UAC-0056 (Сadet Blizzard) UAC-0057 (GhostWriter) FSB GRU Ministry of Defense of Belarus Armageddon UAC- 0010 Zarya UAC-0109 Cadet Blizzard UAC-0056 DaVinci UAC-0050 APT28 UAC-0028 UAC-0006 UAC-0150 Sandworm UAC-0082 UAC-0100 UAC-0041 Sandworm UAC-0165 UAC-0099 Sandworm UAC-0002 GhostWriter UAC-0057 102 94 41 1 27 0 24 96 23 15 19 210 16 25 13 1 9 0 5 9
summary/2024/RussianCyber.pdf,"{""page"": 15}",Cadet Blizzard,"d of one or another group, which indicates the approach to work in small groups. This, CERT-UA analysts believe, may indicate the competitiveness of Russian hacking groups in the implementation of Effect operations. Cadet Blizzard UAC-0056 APT28 UAC-0028 Sandworm UAC-0082 Armageddon UAC-0010 Zarya UAC-0109 CyberArmyofRussia UAC-0107 Sandworm UAC-0165 UAC-0006 InvisiMole UAC-0035 Sandworm UAC-0002 GhostWriter UAC-0057 Turla UAC-0003 UA"
summary/2024/threat actor list from cs.csv,"{""row"": 127}",Bleeding Bear,"Lorec53, Cadet Blizzard, UAC-0056, Lorec Bear, Bleeding Bear, Saint Bear, Nascent Ursa, UNC2589, Frozen Vista, DEV-0586 Apr 2023 Active Russian Federation 3 4 Targeted State-Sponsored"
summary/2024/threat actor list from cs.csv,"{""row"": 127}",Cadet Blizzard,"Lorec53, Cadet Blizzard, UAC-0056, Lorec Bear, Bleeding Bear, Saint Bear, Nascent Ursa, UNC2589, Frozen Vista, DEV-0586 Apr 2023 Active Russian Federation 3 4 Targeted State-Sponsored"
summary/2024/threat actor list from cs.csv,"{""row"": 127}",DEV-0586,"Lorec53, Cadet Blizzard, UAC-0056, Lorec Bear, Bleeding Bear, Saint Bear, Nascent Ursa, UNC2589, Frozen Vista, DEV-0586 Apr 2023 Active Russian Federation 3 4 Targeted State-Sponsored"
summary/2024/threat actor list from cs.csv,"{""row"": 127}",Lorec Bear,"Lorec53, Cadet Blizzard, UAC-0056, Lorec Bear, Bleeding Bear, Saint Bear, Nascent Ursa, UNC2589, Frozen Vista, DEV-0586 Apr 2023 Active Russian Federation 3 4 Targeted State-Sponsored"
summary/2024/threat actor list from cs.csv,"{""row"": 127}",UNC2589,"Lorec53, Cadet Blizzard, UAC-0056, Lorec Bear, Bleeding Bear, Saint Bear, Nascent Ursa, UNC2589, Frozen Vista, DEV-0586 Apr 2023 Active Russian Federation 3 4 Targeted State-Sponsored"
summary/2025/2025-CrowdStrike-European-Threat-Landscape-Report_.pdf,"{""page"": 16}",EMBER BEAR,"of MaaS operators also impede attribution by equipping many threat actors with the same tools, which are often delivered using similar TTPs. Nation-state adversaries exploit this model, such as Russia-nexus adversary EMBER BEAR, which has leveraged DEMON SPIDER’s Matanbuchus, SMOKY SPIDER’s SmokeLoader, and Raccoon Stealer. In May 2025, the U.S. DOJ indicted 16 members of SCULLY SPIDER’s DanaBot MaaS, revealing that Russia-nexus threat act"
summary/2025/2025-CrowdStrike-European-Threat-Landscape-Report_.pdf,"{""page"": 43}",EMBER BEAR,"phistication and lowers the entry barrier for eCrime. Given the ecosystem’s anonymity and enabling services’ indiscriminate nature, non-eCrime threats (including hybrid threat actor RENAISSANCE SPIDER and Russia-nexus EMBER BEAR) also benefit from these networks. State-nexus adversaries will almost certainly continue to collect intelligence to shape national policy and engagement with European entities. Adversarial states are highly motivated"
summary/2025/CrowdStrike 2025 Threat Hunting Report.pdf,"{""page"": 15}",EMBER BEAR,"works for large-scale information broadcasting Multilingual adaptation: Creates targeted propaganda by automatically translating and culturally adapting content EMBER BEAR Russian GRU Military Unit 29155 to which EMBER BEAR operations have been attributed has reportedly financed pro-Russia propagandist John Mark Dougan's AI infrastructure, contributing to prolific website and media generation. Enhanced reconnaissance: Enhances coll"
summary/2025/cybercrime-multifaceted-national-security-threat.pdf,"{""page"": 14}",FROZENVISTA,"13 UNC2589 (FROZENVISTA) UNC2589, a threat cluster whose activity has been publicly attributed to the Russian General Staff Main Intelli- gence Directorate (GRU)’s 161st Specialist Training Center (Unit 29155), has conducted full-spectrum cybe"
summary/2025/cybercrime-multifaceted-national-security-threat.pdf,"{""page"": 14}",UNC2589,"13 UNC2589 (FROZENVISTA) UNC2589, a threat cluster whose activity has been publicly attributed to the Russian General Staff Main Intelli- gence Directorate (GRU)’s 161st Specialist Training Center (Unit 29155), has conducted full-"
summary/2025/cybercrime-multifaceted-national-security-threat.pdf,"{""page"": 14}",UNC2589,"13 UNC2589 (FROZENVISTA) UNC2589, a threat cluster whose activity has been publicly attributed to the Russian General Staff Main Intelli- gence Directorate (GRU)’s 161st Specialist Training Center (Unit 29155), has conducted full-spectrum cyber opera-"
summary/2025/cybercrime-multifaceted-national-security-threat.pdf,"{""page"": 14}",UNC2589,"to enable their operations, and GTIG has observed the use of a variety of malware-as-a-service tools that are prominently sold in Russian-speaking cybercrime communities. In January 2022, a month prior to the invasion, UNC2589 deployed PAYWIPE (also known as WHISPERGATE) and SHADYLOOK wipers against Ukrainian government entities in what may have been a preliminary strike, using the GOOSECHASE downloader and FINETIDE dropper to drop and exec"
summary/2025/cybercrime-multifaceted-national-security-threat.pdf,"{""page"": 17}",UNC2589,"s in support of Russian national interests following the start of Russia’s full-scale invasion of Ukraine. CIGAR’s ongoing engagement in both types of activity differentiates the group from threat actors like APT44 or UNC2589, which leverage cybercrime actors and tooling toward state objectives. While the precise nature of the relationship between CIGAR and the Russian state is unclear, the group’s high operational tempo, constant evolutio"
ui/api/v1/search.json,"{""json_path"": ""$.entities[157].aliases[0]""}",Bleeding Bear,Bleeding Bear
ui/api/v1/search.json,"{""json_path"": ""$.entities[157].aliases[1]""}",Cadet Blizzard,Cadet Blizzard
ui/api/v1/search.json,"{""json_path"": ""$.entities[157].aliases[2]""}",DEV-0586,DEV-0586
ui/api/v1/search.json,"{""json_path"": ""$.entities[157].aliases[3]""}",Frozenvista,Frozenvista
ui/api/v1/search.json,"{""json_path"": ""$.entities[157].label""}",Ember Bear,Ember Bear
